"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"0500000US53033","King County, Washington","819434","5599","74.4","0.5","5.9","0.3","0.7","0.1","13.2","0.4","N","N","1.5","0.2","3.8","0.4","6.7","0.3","69.9","0.6","4.1","0.3","39.7","0.5","37.8","0.5","18.3","0.3","489518","7548","46.0","0.9","54.0","0.9","78.2","1.0","14.7","0.8","7.0","0.7","329916","6754","50.4","1.4","39.8","1.5","10.5","1.0","49.6","1.4","35.6","1.6","14.0","1.1","24.6","(X)","25.6","(X)","21.6","(X)","71834","1072","76560","1778","33955","3632","42060","6061","75555","3590","52733","6401","47472","12447","58239","9340","48308","7250","78927","1942","33080","3737","80578","2145","85587","2424","47342","1589","92767","2256","94037","3487","92126","2561","107759","2412","40592","3370","55520","5600","46489","1255","41478","1209","36076","1625","70899","7313","52185","1503","45188","3315","80003","6692","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53035","Kitsap County, Washington","97854","2164","85.8","1.2","N","N","N","N","4.0","0.8","N","N","N","N","N","N","N","N","82.6","1.2","4.6","1.0","30.7","1.4","40.6","1.4","24.1","1.2","65457","2658","43.7","2.5","56.3","2.5","80.0","2.3","14.3","2.0","5.7","1.4","32397","2619","54.2","4.0","45.7","3.9","8.5","2.7","45.8","4.0","33.4","4.3","12.5","3.5","22.0","(X)","21.9","(X)","21.1","(X)","62672","2671","64175","3371","N","N","22107","18033","76608","8917","N","N","32146","25072","60932","15520","45876","22593","65118","3303","29377","4359","62675","3767","81256","6903","50666","3562","76108","2969","70136","9426","80456","4860","85388","3863","29040","3593","54971","15082","39079","4495","35215","3759","31774","2777","70942","4082","50069","5787","44539","7425","72943","29709","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53041","Lewis County, Washington","29040","1197","92.9","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.8","1.9","2.7","1.1","28.2","2.4","38.0","2.4","31.1","2.0","19550","1501","N","N","N","N","N","N","N","N","N","N","9490","1256","53.3","6.3","45.6","7.3","7.7","4.1","46.7","6.3","35.9","6.8","10.8","5.2","28.1","(X)","29.9","(X)","23.5","(X)","40601","2373","40923","2460","-","**","N","N","87734","29318","-","**","N","N","33477","7035","29729","24646","41122","2304","29709","7752","40525","7535","45363","8049","38250","3104","49518","4574","41258","12965","52890","4412","52781","3602","34159","21343","50667","22072","25993","3450","22986","3709","21315","4015","37037","13099","33477","6723","30451","7238","55341","46854","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53053","Pierce County, Washington","302287","3450","79.6","0.8","7.2","0.5","N","N","5.3","0.4","N","N","2.1","0.4","3.6","0.6","7.0","0.6","75.2","0.8","4.3","0.5","35.7","0.7","39.4","0.7","20.6","0.6","202772","4626","46.1","1.6","53.9","1.6","74.0","1.5","17.4","1.2","8.6","1.1","99515","3888","53.0","2.2","43.1","2.3","9.9","1.2","47.0","2.2","37.3","2.6","9.8","1.6","28.3","(X)","28.4","(X)","25.9","(X)","57660","1731","60710","1393","50754","3848","40402","20219","49693","5214","53111","34720","36400","10005","53190","4198","44402","5660","61583","1433","30658","3326","58383","3624","71846","2571","42819","2466","70402","1825","60726","2402","77204","2569","81561","1984","37595","4697","47735","6030","34875","2307","31054","1404","25523","2755","64669","5624","40648","4212","35593","3759","61513","13879","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53057","Skagit County, Washington","45234","1302","90.6","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.1","1.9","2.5","1.0","29.7","2.0","39.5","2.0","28.3","1.8","30638","1668","41.7","2.6","58.3","2.6","75.6","3.6","16.4","3.3","8.0","2.3","14596","1421","52.8","5.2","43.5","5.5","9.3","3.6","47.2","5.2","35.3","4.7","11.8","4.0","26.0","(X)","22.8","(X)","29.3","(X)","52448","2335","53554","3154","N","N","52909","14503","102269","41285","45375","22898","35128","4562","39445","15407","40861","6544","54953","3569","38522","16596","53906","3877","65917","6001","39446","4114","59792","5206","51569","2998","65759","4670","69310","5158","38475","6380","36852","4807","31471","3431","27279","3144","25741","2395","58333","31947","39321","5017","38198","9042","42446","19022","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53061","Snohomish County, Washington","270616","3044","84.3","0.8","2.5","0.4","N","N","7.7","0.6","N","N","N","N","3.0","0.6","6.2","0.4","79.9","0.8","2.8","0.5","35.9","0.7","42.6","0.8","18.7","0.6","182921","3776","46.2","1.6","53.8","1.6","76.8","1.7","15.9","1.5","7.2","1.0","87695","3890","51.2","2.7","41.5","2.8","9.7","1.8","48.8","2.7","35.5","2.6","13.3","1.9","26.1","(X)","26.8","(X)","22.6","(X)","67394","1735","67624","2156","55803","15205","59491","11617","75789","10525","N","N","42190","15337","63181","12001","53876","6223","68643","2464","41326","7389","69102","3094","81417","2717","42063","4386","78584","2904","75122","3845","81730","2944","88794","2837","37286","3932","58031","8202","40847","2723","31026","2649","26214","3067","67622","11640","51872","2518","40504","4810","80176","13155","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53063","Spokane County, Washington","186456","2137","92.7","0.8","N","N","N","N","N","N","N","N","N","N","N","N","3.5","0.4","90.0","0.9","5.7","0.7","32.7","1.2","38.8","1.1","22.8","0.9","114660","3507","41.7","1.9","58.3","1.9","75.1","1.9","18.2","1.8","6.6","1.2","71796","3426","52.9","2.6","42.3","2.1","10.6","1.8","47.1","2.6","35.3","2.9","11.9","2.2","29.4","(X)","28.9","(X)","28.3","(X)","47576","1817","48905","1744","26948","8302","27220","26069","39283","7378","16010","6572","N","N","29706","13395","41539","11505","49113","1709","20665","3172","46499","4073","61544","2154","37729","3419","61018","1921","53033","4089","65462","2781","71887","3968","30007","3972","41471","11201","26299","1834","26411","2294","23965","2803","46916","10259","26167","3217","23278","4194","37253","11738","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53067","Thurston County, Washington","99815","2093","87.1","1.3","N","N","N","N","4.6","0.8","N","N","N","N","N","N","6.2","0.9","82.7","1.2","5.0","1.2","32.4","1.6","39.1","1.6","23.5","0.9","65486","2426","41.6","2.8","58.4","2.8","79.7","2.9","13.7","2.3","6.6","1.9","34329","2274","60.3","3.8","48.3","4.4","12.0","3.0","39.7","3.8","30.2","4.0","9.5","2.5","27.2","(X)","25.6","(X)","27.8","(X)","59785","2603","60861","2523","60700","11902","51406","13666","62065","18464","N","N","64808","48978","28895","9001","45293","20364","61368","2435","36133","7217","61058","4932","71069","5820","44932","5675","71751","3481","65902","9567","73279","4179","80416","2975","38663","12588","48656","8686","37388","3602","35292","4300","31220","5792","58681","10945","44154","5028","41316","6190","65975","21450","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53073","Whatcom County, Washington","78330","2307","90.6","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.2","1.4","7.8","1.4","28.7","1.9","38.7","1.9","24.8","1.4","48102","2637","40.7","3.1","59.3","3.1","79.3","3.0","16.3","2.7","4.4","1.7","30228","2552","51.8","4.2","37.4","4.0","14.4","3.1","48.2","4.2","32.5","3.7","15.7","4.1","23.1","(X)","22.9","(X)","22.6","(X)","50186","4300","51956","4691","N","N","37378","8848","58681","26148","N","N","47802","22418","N","N","33739","4533","53295","4954","17408","8013","59650","10453","63860","6696","39432","5462","68096","5517","61025","7250","71833","5260","74574","3950","29735","7454","39881","61200","27863","3453","24911","3727","21687","3504","32145","9721","33568","7261","28361","3741","61994","14886","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US53077","Yakima County, Washington","79742","1363","79.7","2.0","N","N","3.3","0.8","N","N","N","N","13.2","2.0","N","N","33.8","1.6","59.9","1.6","3.6","1.1","36.1","1.7","36.8","1.7","23.6","1.2","56742","2272","51.5","2.7","48.5","2.7","70.3","3.3","21.2","3.0","8.6","1.9","23000","1941","54.1","5.0","47.6","5.0","6.5","3.2","45.9","5.0","33.9","4.8","12.0","4.3","29.9","(X)","31.2","(X)","23.1","(X)","41917","2075","45922","3188","20050","13932","28663","15175","62698","33920","-","**","29739","3160","31010","11258","35600","4845","49203","3062","24019","7551","39577","4236","50120","3345","35723","2611","47496","3389","39060","4501","57977","5346","56860","4776","27665","2120","37958","9790","27165","4910","21850","5072","19971","4288","52676","28025","30848","5122","30087","6970","33271","11397","(X)","(X)","(X)","(X)","(X)","(X)"
"0400000US53","Washington","2644557","11069","82.8","0.3","3.5","0.1","1.2","0.1","6.5","0.2","0.4","0.1","2.5","0.2","3.1","0.2","8.0","0.2","77.9","0.3","4.2","0.2","34.8","0.3","38.9","0.3","22.1","0.2","1705112","13920","44.3","0.5","55.7","0.5","76.8","0.6","16.0","0.4","7.2","0.3","939445","10991","52.3","0.8","42.1","0.8","10.2","0.6","47.7","0.8","35.4","0.9","12.3","0.6","26.5","(X)","26.9","(X)","23.9","(X)","58405","671","60183","468","40760","3099","40371","2745","70885","2689","54426","3770","37747","2316","50063","3662","42001","1352","61161","480","29449","2023","62349","930","70946","974","42287","813","71371","648","66500","1289","74665","1019","82529","846","32860","1307","48166","2542","36452","643","31581","636","27479","966","57182","2519","42291","1008","36634","1224","66497","2259","(X)","(X)","(X)","(X)","(X)","(X)"
